serialNumber,date,temperature,temperature-norm,temperature-mir,temperature-mir-norm
PL1331LAHGXSDH,2019-01-02,29.0,0.2654028436018958,-29.0,-0.2654028436018958
PL1331LAHGXSDH,2019-02-06,29.75,0.3364928909952607,-29.75,-0.3364928909952607
PL1331LAHGXSDH,2019-03-06,27.75,0.1469194312796209,-27.75,-0.1469194312796209
PL1331LAHGXSDH,2019-04-03,27.75,0.1469194312796209,-27.75,-0.1469194312796209
PL1331LAHGXSDH,2019-05-01,27.8,0.15165876777251197,-27.8,-0.15165876777251197
PL1331LAHGXSDH,2019-06-05,30.0,0.3601895734597157,-30.0,-0.3601895734597157
PL1331LAHGXSDH,2019-08-07,29.25,0.28909952606635075,-29.25,-0.28909952606635075
PL1331LAHGXSDH,2019-09-04,27.25,0.09952606635071096,-27.25,-0.09952606635071096
PL1331LAHGXSDH,2019-12-04,26.5,0.028436018957346036,-26.5,-0.028436018957346036
PL1331LAHGXSDH,2020-01-01,26.2,0.0,-26.2,-0.0
PL1331LAHGXSDH,2020-02-05,27.25,0.09952606635071096,-27.25,-0.09952606635071096
PL1331LAHGXSDH,2020-03-04,27.75,0.1469194312796209,-27.75,-0.1469194312796209
PL1331LAHGXSDH,2020-04-01,27.4,0.11374407582938381,-27.4,-0.11374407582938381
PL1331LAHGXSDH,2020-05-06,26.5,0.028436018957346036,-26.5,-0.028436018957346036
PL1331LAHGXSDH,2020-06-03,26.75,0.052132701421801014,-26.75,-0.052132701421801014
PL1331LAHGXSDH,2020-08-05,26.75,0.052132701421801014,-26.75,-0.052132701421801014
PL1331LAHGXSDH,2020-09-02,27.6,0.13270142180094807,-27.6,-0.13270142180094807
PL1331LAHGXSDH,2020-12-02,26.6,0.03791469194312816,-26.6,-0.03791469194312816
ZA13ZS0R,2017-02-01,38.25,1.0,-38.25,-1.0
ZA13ZS0R,2017-03-01,36.4,0.8195121951219511,-36.4,-0.8195121951219511
ZA13ZS0R,2017-04-05,37.5,0.926829268292683,-37.5,-0.926829268292683
ZA13ZS0R,2017-05-03,34.6,0.6439024390243904,-34.6,-0.6439024390243904
ZA13ZS0R,2017-06-07,33.5,0.5365853658536586,-33.5,-0.5365853658536586
ZA13ZS0R,2017-08-02,38.2,0.9951219512195125,-38.2,-0.9951219512195125
ZA13ZS0R,2017-09-06,36.5,0.8292682926829268,-36.5,-0.8292682926829268
ZA13ZS0R,2017-12-06,35.25,0.7073170731707317,-35.25,-0.7073170731707317
ZA13ZS0R,2018-01-03,31.8,0.3707317073170732,-31.8,-0.3707317073170732
ZA13ZS0R,2018-02-07,31.0,0.2926829268292683,-31.0,-0.2926829268292683
ZA13ZS0R,2018-03-07,31.0,0.2926829268292683,-31.0,-0.2926829268292683
ZA13ZS0R,2018-04-04,28.5,0.04878048780487805,-28.5,-0.04878048780487805
ZA13ZS0R,2018-05-02,28.8,0.07804878048780495,-28.8,-0.07804878048780495
ZA13ZS0R,2018-06-06,28.5,0.04878048780487805,-28.5,-0.04878048780487805
ZA13ZS0R,2018-08-01,28.8,0.07804878048780495,-28.8,-0.07804878048780495
ZA13ZS0R,2018-09-05,30.0,0.1951219512195122,-30.0,-0.1951219512195122
ZA13ZS0R,2018-12-05,30.5,0.24390243902439024,-30.5,-0.24390243902439024
ZA13ZS0R,2019-01-02,30.2,0.21463414634146336,-30.2,-0.21463414634146336
ZA13ZS0R,2019-02-06,30.25,0.21951219512195122,-30.25,-0.21951219512195122
ZA13ZS0R,2019-03-06,30.0,0.1951219512195122,-30.0,-0.1951219512195122
ZA13ZS0R,2019-04-03,28.75,0.07317073170731707,-28.75,-0.07317073170731707
ZA13ZS0R,2019-05-01,29.2,0.11707317073170725,-29.2,-0.11707317073170725
ZA13ZS0R,2019-06-05,28.25,0.024390243902439025,-28.25,-0.024390243902439025
ZA13ZS0R,2019-08-07,28.0,0.0,-28.0,-0.0
ZA13ZS0R,2019-09-04,28.0,0.0,-28.0,-0.0
ZA13ZS0R,2019-12-04,28.25,0.024390243902439025,-28.25,-0.024390243902439025
ZA13ZS0R,2020-01-01,28.8,0.07804878048780495,-28.8,-0.07804878048780495
ZA13ZS0R,2020-02-05,28.75,0.07317073170731707,-28.75,-0.07317073170731707
ZA13ZS0R,2020-03-04,28.75,0.07317073170731707,-28.75,-0.07317073170731707
ZA13ZS0R,2020-04-01,28.4,0.0390243902439023,-28.4,-0.0390243902439023
ZA13ZS0R,2020-05-06,29.0,0.0975609756097561,-29.0,-0.0975609756097561
ZA13ZS0R,2020-06-03,29.0,0.0975609756097561,-29.0,-0.0975609756097561
ZA13ZS0R,2020-08-05,29.0,0.0975609756097561,-29.0,-0.0975609756097561
ZA13ZS0R,2020-09-02,29.0,0.0975609756097561,-29.0,-0.0975609756097561
ZA13ZS0R,2020-12-02,28.2,0.01951219512195115,-28.2,-0.01951219512195115
188DT94BT,2018-12-05,30.5,0.6428571428571428,-30.5,-0.6428571428571428
188DT94BT,2019-01-02,31.6,0.9047619047619051,-31.6,-0.9047619047619051
188DT94BT,2019-02-06,32.0,1.0,-32.0,-1.0
188DT94BT,2019-03-06,30.25,0.5833333333333333,-30.25,-0.5833333333333333
188DT94BT,2019-04-03,29.5,0.40476190476190466,-29.5,-0.40476190476190466
188DT94BT,2019-05-01,28.6,0.1904761904761907,-28.6,-0.1904761904761907
188DT94BT,2019-06-05,28.5,0.16666666666666652,-28.5,-0.16666666666666652
188DT94BT,2019-08-07,29.25,0.3452380952380951,-29.25,-0.3452380952380951
188DT94BT,2019-09-04,28.75,0.22619047619047605,-28.75,-0.22619047619047605
188DT94BT,2019-12-04,28.0,0.04761904761904746,-28.0,-0.04761904761904746
188DT94BT,2020-01-01,29.0,0.2857142857142856,-29.0,-0.2857142857142856
188DT94BT,2020-02-05,28.75,0.22619047619047605,-28.75,-0.22619047619047605
188DT94BT,2020-03-04,28.5,0.16666666666666652,-28.5,-0.16666666666666652
188DT94BT,2020-04-01,27.8,0.0,-27.8,-0.0
188DT94BT,2020-05-06,28.25,0.107142857142857,-28.25,-0.107142857142857
188DT94BT,2020-06-03,29.75,0.4642857142857142,-29.75,-0.4642857142857142
188DT94BT,2020-08-05,31.0,0.7619047619047619,-31.0,-0.7619047619047619
188DT94BT,2020-09-02,30.6,0.666666666666667,-30.6,-0.666666666666667
188DT94BT,2020-12-02,28.6,0.1904761904761907,-28.6,-0.1904761904761907
Z300GQ78,2013-08-07,23.5,0.39473684210526316,-23.5,-0.39473684210526316
Z300GQ78,2013-10-16,21.33333333333333,0.16666666666666616,-21.33333333333333,-0.16666666666666616
Z300GQ78,2013-11-06,21.0,0.13157894736842105,-21.0,-0.13157894736842105
Z300GQ78,2013-12-04,21.5,0.18421052631578946,-21.5,-0.18421052631578946
Z300GQ78,2014-01-01,21.8,0.21578947368421061,-21.8,-0.21578947368421061
Z300GQ78,2014-02-05,21.75,0.21052631578947367,-21.75,-0.21052631578947367
Z300GQ78,2014-03-05,22.0,0.23684210526315788,-22.0,-0.23684210526315788
Z300GQ78,2014-04-02,21.8,0.21578947368421061,-21.8,-0.21578947368421061
Z300GQ78,2014-05-07,27.25,0.7894736842105263,-27.25,-0.7894736842105263
Z300GQ78,2014-06-04,27.75,0.8421052631578947,-27.75,-0.8421052631578947
Z300GQ78,2014-07-02,28.6,0.9315789473684212,-28.6,-0.9315789473684212
Z300GQ78,2014-08-06,29.0,0.9736842105263158,-29.0,-0.9736842105263158
Z300GQ78,2014-09-03,29.25,1.0,-29.25,-1.0
Z300GQ78,2014-10-01,27.6,0.8263157894736843,-27.6,-0.8263157894736843
Z300GQ78,2014-11-05,26.25,0.6842105263157895,-26.25,-0.6842105263157895
Z300GQ78,2014-12-03,27.0,0.7631578947368421,-27.0,-0.7631578947368421
Z300GQ78,2015-01-07,27.25,0.7894736842105263,-27.25,-0.7894736842105263
Z300GQ78,2015-02-04,27.75,0.8421052631578947,-27.75,-0.8421052631578947
Z300GQ78,2015-03-04,27.75,0.8421052631578947,-27.75,-0.8421052631578947
Z300GQ78,2015-04-01,28.4,0.9105263157894735,-28.4,-0.9105263157894735
Z300GQ78,2015-05-06,29.0,0.9736842105263158,-29.0,-0.9736842105263158
Z300GQ78,2015-06-03,28.25,0.8947368421052632,-28.25,-0.8947368421052632
Z300GQ78,2015-07-01,27.2,0.7842105263157894,-27.2,-0.7842105263157894
Z300GQ78,2015-08-05,26.25,0.6842105263157895,-26.25,-0.6842105263157895
Z300GQ78,2015-09-02,26.6,0.7210526315789475,-26.6,-0.7210526315789475
Z300GQ78,2015-10-07,26.33333333333333,0.6929824561403504,-26.33333333333333,-0.6929824561403504
Z300GQ78,2015-11-04,27.5,0.8157894736842105,-27.5,-0.8157894736842105
Z300GQ78,2015-12-02,26.8,0.7421052631578948,-26.8,-0.7421052631578948
Z300GQ78,2016-01-06,27.0,0.7631578947368421,-27.0,-0.7631578947368421
Z300GQ78,2016-02-03,27.5,0.8157894736842105,-27.5,-0.8157894736842105
Z300GQ78,2016-03-02,28.0,0.868421052631579,-28.0,-0.868421052631579
Z300GQ78,2016-04-06,28.5,0.9210526315789473,-28.5,-0.9210526315789473
Z300GQ78,2016-05-04,28.0,0.868421052631579,-28.0,-0.868421052631579
Z300GQ78,2016-06-01,27.4,0.8052631578947367,-27.4,-0.8052631578947367
Z300GQ78,2016-08-03,25.6,0.6157894736842107,-25.6,-0.6157894736842107
Z300GQ78,2016-09-07,24.75,0.5263157894736842,-24.75,-0.5263157894736842
Z300GQ78,2016-12-07,29.25,1.0,-29.25,-1.0
Z300GQ78,2017-01-04,29.0,0.9736842105263158,-29.0,-0.9736842105263158
Z300GQ78,2017-02-01,28.5,0.9210526315789473,-28.5,-0.9210526315789473
Z300GQ78,2017-03-01,27.0,0.7631578947368421,-27.0,-0.7631578947368421
Z300GQ78,2017-04-05,26.5,0.7105263157894737,-26.5,-0.7105263157894737
Z300GQ78,2017-05-03,26.0,0.6578947368421053,-26.0,-0.6578947368421053
Z300GQ78,2017-06-07,19.75,0.0,-19.75,-0.0
Z300GQ78,2017-08-02,20.4,0.0684210526315788,-20.4,-0.0684210526315788
Z300GQ78,2017-09-06,21.33333333333333,0.16666666666666616,-21.33333333333333,-0.16666666666666616
ZJV1KXP8,2018-12-05,27.75,0.9022556390977445,-27.75,-0.9022556390977445
ZJV1KXP8,2019-01-02,28.4,1.0,-28.4,-1.0
ZJV1KXP8,2019-02-06,27.5,0.8646616541353386,-27.5,-0.8646616541353386
ZJV1KXP8,2019-03-06,27.5,0.8646616541353386,-27.5,-0.8646616541353386
ZJV1KXP8,2019-04-03,27.5,0.8646616541353386,-27.5,-0.8646616541353386
ZJV1KXP8,2019-05-01,28.0,0.9398496240601506,-28.0,-0.9398496240601506
ZJV1KXP8,2019-06-05,27.5,0.8646616541353386,-27.5,-0.8646616541353386
ZJV1KXP8,2019-08-07,27.0,0.7894736842105264,-27.0,-0.7894736842105264
ZJV1KXP8,2019-09-04,27.0,0.7894736842105264,-27.0,-0.7894736842105264
ZJV1KXP8,2019-12-04,25.5,0.5639097744360904,-25.5,-0.5639097744360904
ZJV1KXP8,2020-01-01,23.2,0.21804511278195482,-23.2,-0.21804511278195482
ZJV1KXP8,2020-02-05,21.75,0.0,-21.75,-0.0
ZJV1KXP8,2020-03-04,23.75,0.30075187969924816,-23.75,-0.30075187969924816
ZJV1KXP8,2020-04-01,25.0,0.4887218045112783,-25.0,-0.4887218045112783
ZJV1KXP8,2020-05-06,25.0,0.4887218045112783,-25.0,-0.4887218045112783
ZJV1KXP8,2020-06-03,24.0,0.3383458646616542,-24.0,-0.3383458646616542
ZJV1KXP8,2020-08-05,23.5,0.26315789473684215,-23.5,-0.26315789473684215
ZJV1KXP8,2020-09-02,22.2,0.06766917293233074,-22.2,-0.06766917293233074
ZJV1KXP8,2020-12-02,21.8,0.007518796992481312,-21.8,-0.007518796992481312
2AGMMN9Y,2019-06-05,26.0,1.0,-26.0,-1.0
2AGMMN9Y,2019-08-07,24.0,0.6666666666666666,-24.0,-0.6666666666666666
2AGMMN9Y,2019-09-04,24.25,0.7083333333333334,-24.25,-0.7083333333333334
2AGMMN9Y,2019-12-04,23.0,0.5,-23.0,-0.5
2AGMMN9Y,2020-01-01,20.8,0.13333333333333344,-20.8,-0.13333333333333344
2AGMMN9Y,2020-02-05,20.0,0.0,-20.0,-0.0
2AGMMN9Y,2020-03-04,22.0,0.3333333333333333,-22.0,-0.3333333333333333
2AGMMN9Y,2020-04-01,22.8,0.4666666666666668,-22.8,-0.4666666666666668
2AGMMN9Y,2020-05-06,23.25,0.5416666666666666,-23.25,-0.5416666666666666
2AGMMN9Y,2020-06-03,23.0,0.5,-23.0,-0.5
2AGMMN9Y,2020-08-05,23.25,0.5416666666666666,-23.25,-0.5416666666666666
2AGMMN9Y,2020-09-02,23.2,0.5333333333333332,-23.2,-0.5333333333333332
2AGMMN9Y,2020-12-02,21.8,0.3000000000000001,-21.8,-0.3000000000000001
JK11A8YBKYUWZF,2013-04-10,27.66666666666667,0.6666666666666666,-27.66666666666667,-0.6666666666666666
JK11A8YBKYUWZF,2013-05-01,27.2,0.588888888888888,-27.2,-0.588888888888888
JK11A8YBKYUWZF,2013-06-05,27.75,0.6805555555555548,-27.75,-0.6805555555555548
JK11A8YBKYUWZF,2013-07-03,27.8,0.6888888888888882,-27.8,-0.6888888888888882
JK11A8YBKYUWZF,2013-08-07,27.0,0.5555555555555548,-27.0,-0.5555555555555548
JK11A8YBKYUWZF,2013-10-16,29.66666666666667,1.0,-29.66666666666667,-1.0
JK11A8YBKYUWZF,2013-11-06,29.25,0.9305555555555548,-29.25,-0.9305555555555548
JK11A8YBKYUWZF,2013-12-04,29.25,0.9305555555555548,-29.25,-0.9305555555555548
JK11A8YBKYUWZF,2014-01-01,28.8,0.8555555555555548,-28.8,-0.8555555555555548
JK11A8YBKYUWZF,2014-02-05,27.5,0.6388888888888881,-27.5,-0.6388888888888881
JK11A8YBKYUWZF,2014-03-05,27.75,0.6805555555555548,-27.75,-0.6805555555555548
JK11A8YBKYUWZF,2014-04-02,29.2,0.9222222222222213,-29.2,-0.9222222222222213
JK11A8YBKYUWZF,2014-05-07,28.0,0.7222222222222214,-28.0,-0.7222222222222214
JK11A8YBKYUWZF,2014-06-04,29.5,0.9722222222222214,-29.5,-0.9722222222222214
JK11A8YBKYUWZF,2014-07-02,28.0,0.7222222222222214,-28.0,-0.7222222222222214
JK11A8YBKYUWZF,2014-08-06,28.5,0.8055555555555548,-28.5,-0.8055555555555548
JK11A8YBKYUWZF,2014-09-03,29.0,0.8888888888888881,-29.0,-0.8888888888888881
JK11A8YBKYUWZF,2014-10-01,27.2,0.588888888888888,-27.2,-0.588888888888888
JK11A8YBKYUWZF,2014-11-05,27.25,0.5972222222222214,-27.25,-0.5972222222222214
JK11A8YBKYUWZF,2014-12-03,27.0,0.5555555555555548,-27.0,-0.5555555555555548
JK11A8YBKYUWZF,2015-01-07,27.0,0.5555555555555548,-27.0,-0.5555555555555548
JK11A8YBKYUWZF,2015-02-04,27.0,0.5555555555555548,-27.0,-0.5555555555555548
JK11A8YBKYUWZF,2015-03-04,26.25,0.43055555555555475,-26.25,-0.43055555555555475
JK11A8YBKYUWZF,2015-04-01,27.4,0.6222222222222212,-27.4,-0.6222222222222212
JK11A8YBKYUWZF,2015-05-06,26.5,0.47222222222222143,-26.5,-0.47222222222222143
JK11A8YBKYUWZF,2015-06-03,26.0,0.3888888888888881,-26.0,-0.3888888888888881
JK11A8YBKYUWZF,2015-07-01,25.6,0.3222222222222217,-25.6,-0.3222222222222217
JK11A8YBKYUWZF,2015-08-05,24.75,0.18055555555555478,-24.75,-0.18055555555555478
JK11A8YBKYUWZF,2015-09-02,24.0,0.05555555555555477,-24.0,-0.05555555555555477
JK11A8YBKYUWZF,2015-10-07,23.66666666666667,0.0,-23.66666666666667,-0.0
JK11A8YBKYUWZF,2015-11-04,25.5,0.30555555555555475,-25.5,-0.30555555555555475
JK11A8YBKYUWZF,2015-12-02,25.2,0.25555555555555465,-25.2,-0.25555555555555465
JK11A8YBKYUWZF,2016-01-06,26.0,0.3888888888888881,-26.0,-0.3888888888888881
JK11A8YBKYUWZF,2016-02-03,26.25,0.43055555555555475,-26.25,-0.43055555555555475
JK11A8YBKYUWZF,2016-03-02,26.6,0.4888888888888883,-26.6,-0.4888888888888883
JK11A8YBKYUWZF,2016-04-06,26.75,0.5138888888888881,-26.75,-0.5138888888888881
JK11A8YBKYUWZF,2016-05-04,26.5,0.47222222222222143,-26.5,-0.47222222222222143
JK11A8YBKYUWZF,2016-06-01,24.8,0.18888888888888822,-24.8,-0.18888888888888822
JK11A8YBKYUWZF,2016-08-03,24.0,0.05555555555555477,-24.0,-0.05555555555555477
WD-WX11D84JN1EP,2014-12-10,31.0,1.0,-31.0,-1.0
WD-WX11D84JN1EP,2015-01-07,30.25,0.8571428571428571,-30.25,-0.8571428571428571
WD-WX11D84JN1EP,2015-02-04,30.0,0.8095238095238095,-30.0,-0.8095238095238095
WD-WX11D84JN1EP,2015-03-04,29.0,0.6190476190476191,-29.0,-0.6190476190476191
WD-WX11D84JN1EP,2015-04-01,26.4,0.12380952380952354,-26.4,-0.12380952380952354
WD-WX11D84JN1EP,2015-05-06,26.5,0.14285714285714285,-26.5,-0.14285714285714285
WD-WX11D84JN1EP,2015-06-03,25.75,0.0,-25.75,-0.0
WD-WX11D84JN1EP,2015-07-01,27.0,0.23809523809523808,-27.0,-0.23809523809523808
WD-WX11D84JN1EP,2015-08-05,28.0,0.42857142857142855,-28.0,-0.42857142857142855
WD-WX11D84JN1EP,2015-09-02,28.0,0.42857142857142855,-28.0,-0.42857142857142855
WD-WX11D84JN1EP,2015-10-07,26.25,0.09523809523809523,-26.25,-0.09523809523809523
WD-WX11D84JN1EP,2015-11-04,26.75,0.19047619047619047,-26.75,-0.19047619047619047
WD-WX11D84JN1EP,2015-12-02,27.0,0.23809523809523808,-27.0,-0.23809523809523808
ZA171TYE,2017-05-10,35.75,0.48458149779735676,-35.75,-0.48458149779735676
ZA171TYE,2017-06-07,38.25,0.7048458149779735,-38.25,-0.7048458149779735
ZA171TYE,2017-08-02,41.6,1.0,-41.6,-1.0
ZA171TYE,2017-09-06,40.25,0.8810572687224668,-40.25,-0.8810572687224668
ZA171TYE,2017-12-06,38.25,0.7048458149779735,-38.25,-0.7048458149779735
ZA171TYE,2018-01-03,34.6,0.3832599118942732,-34.6,-0.3832599118942732
ZA171TYE,2018-02-07,34.0,0.33039647577092507,-34.0,-0.33039647577092507
ZA171TYE,2018-03-07,35.25,0.4405286343612334,-35.25,-0.4405286343612334
ZA171TYE,2018-04-04,34.25,0.35242290748898675,-34.25,-0.35242290748898675
ZA171TYE,2018-05-02,32.0,0.1541850220264317,-32.0,-0.1541850220264317
ZA171TYE,2018-06-06,32.0,0.1541850220264317,-32.0,-0.1541850220264317
ZA171TYE,2018-08-01,31.0,0.06607929515418501,-31.0,-0.06607929515418501
ZA171TYE,2018-09-05,32.25,0.17621145374449337,-32.25,-0.17621145374449337
ZA171TYE,2018-12-05,31.75,0.13215859030837002,-31.75,-0.13215859030837002
ZA171TYE,2019-01-02,32.2,0.17180616740088128,-32.2,-0.17180616740088128
ZA171TYE,2019-02-06,32.75,0.2202643171806167,-32.75,-0.2202643171806167
ZA171TYE,2019-03-06,32.25,0.17621145374449337,-32.25,-0.17621145374449337
ZA171TYE,2019-04-03,31.0,0.06607929515418501,-31.0,-0.06607929515418501
ZA171TYE,2019-05-01,31.0,0.06607929515418501,-31.0,-0.06607929515418501
ZA171TYE,2019-06-05,30.25,0.0,-30.25,-0.0
ZA171TYE,2019-08-07,31.5,0.11013215859030835,-31.5,-0.11013215859030835
ZA171TYE,2019-09-04,33.25,0.26431718061674003,-33.25,-0.26431718061674003
ZA171TYE,2019-12-04,32.0,0.1541850220264317,-32.0,-0.1541850220264317
ZA171TYE,2020-01-01,33.0,0.24229074889867838,-33.0,-0.24229074889867838
ZA171TYE,2020-02-05,33.75,0.3083700440528634,-33.75,-0.3083700440528634
ZA171TYE,2020-03-04,34.25,0.35242290748898675,-34.25,-0.35242290748898675
ZA171TYE,2020-04-01,34.0,0.33039647577092507,-34.0,-0.33039647577092507
ZA171TYE,2020-05-06,34.0,0.33039647577092507,-34.0,-0.33039647577092507
ZA171TYE,2020-06-03,33.75,0.3083700440528634,-33.75,-0.3083700440528634
ZA171TYE,2020-08-05,34.25,0.35242290748898675,-34.25,-0.35242290748898675
ZA171TYE,2020-09-02,34.8,0.40088105726872214,-34.8,-0.40088105726872214
ZA171TYE,2020-12-02,33.8,0.3127753303964755,-33.8,-0.3127753303964755
3070A0ULF97G,2020-08-05,32.75,1.0,-32.75,-1.0
3070A0ULF97G,2020-09-02,32.0,0.7457627118644067,-32.0,-0.7457627118644067
3070A0ULF97G,2020-12-02,29.8,0.0,-29.8,-0.0
ZJV1KACR,2018-12-12,27.66666666666667,0.7745098039215694,-27.66666666666667,-0.7745098039215694
ZJV1KACR,2019-01-02,29.2,1.0,-29.2,-1.0
ZJV1KACR,2019-02-06,29.0,0.9705882352941178,-29.0,-0.9705882352941178
ZJV1KACR,2019-03-06,26.75,0.6397058823529413,-26.75,-0.6397058823529413
ZJV1KACR,2019-04-03,26.0,0.5294117647058825,-26.0,-0.5294117647058825
ZJV1KACR,2019-05-01,25.6,0.47058823529411803,-25.6,-0.47058823529411803
ZJV1KACR,2019-06-05,26.75,0.6397058823529413,-26.75,-0.6397058823529413
ZJV1KACR,2019-08-07,24.75,0.3455882352941178,-24.75,-0.3455882352941178
ZJV1KACR,2019-09-04,24.75,0.3455882352941178,-24.75,-0.3455882352941178
ZJV1KACR,2019-12-04,24.0,0.23529411764705901,-24.0,-0.23529411764705901
ZJV1KACR,2020-01-01,23.8,0.20588235294117677,-23.8,-0.20588235294117677
ZJV1KACR,2020-02-05,23.25,0.1250000000000002,-23.25,-0.1250000000000002
ZJV1KACR,2020-03-04,24.25,0.27205882352941196,-24.25,-0.27205882352941196
ZJV1KACR,2020-04-01,25.4,0.4411764705882352,-25.4,-0.4411764705882352
ZJV1KACR,2020-05-06,25.75,0.49264705882352955,-25.75,-0.49264705882352955
ZJV1KACR,2020-06-03,26.5,0.6029411764705884,-26.5,-0.6029411764705884
ZJV1KACR,2020-08-05,23.25,0.1250000000000002,-23.25,-0.1250000000000002
ZJV1KACR,2020-09-02,23.8,0.20588235294117677,-23.8,-0.20588235294117677
ZJV1KACR,2020-12-02,22.4,0.0,-22.4,-0.0
PL1331LAHD3NHH,2016-06-15,29.33333333333333,0.8840579710144919,-29.33333333333333,-0.8840579710144919
PL1331LAHD3NHH,2016-08-03,26.4,0.3739130434782606,-26.4,-0.3739130434782606
PL1331LAHD3NHH,2016-09-07,24.5,0.043478260869565216,-24.5,-0.043478260869565216
PL1331LAHD3NHH,2016-12-07,29.5,0.9130434782608695,-29.5,-0.9130434782608695
PL1331LAHD3NHH,2017-01-04,28.75,0.782608695652174,-28.75,-0.782608695652174
PL1331LAHD3NHH,2017-02-01,27.0,0.4782608695652174,-27.0,-0.4782608695652174
PL1331LAHD3NHH,2017-03-01,26.0,0.30434782608695654,-26.0,-0.30434782608695654
PL1331LAHD3NHH,2017-04-05,25.0,0.13043478260869565,-25.0,-0.13043478260869565
PL1331LAHD3NHH,2017-05-03,25.0,0.13043478260869565,-25.0,-0.13043478260869565
PL1331LAHD3NHH,2017-06-07,24.5,0.043478260869565216,-24.5,-0.043478260869565216
PL1331LAHD3NHH,2017-08-02,24.4,0.026086956521738883,-24.4,-0.026086956521738883
PL1331LAHD3NHH,2017-09-06,25.25,0.17391304347826086,-25.25,-0.17391304347826086
PL1331LAHD3NHH,2017-12-06,25.5,0.21739130434782608,-25.5,-0.21739130434782608
PL1331LAHD3NHH,2018-01-03,26.6,0.4086956521739133,-26.6,-0.4086956521739133
PL1331LAHD3NHH,2018-02-07,26.75,0.43478260869565216,-26.75,-0.43478260869565216
PL1331LAHD3NHH,2018-03-07,27.25,0.5217391304347826,-27.25,-0.5217391304347826
PL1331LAHD3NHH,2018-04-04,26.75,0.43478260869565216,-26.75,-0.43478260869565216
PL1331LAHD3NHH,2018-05-02,27.2,0.5130434782608695,-27.2,-0.5130434782608695
PL1331LAHD3NHH,2018-06-06,25.5,0.21739130434782608,-25.5,-0.21739130434782608
PL1331LAHD3NHH,2018-08-01,24.8,0.0956521739130436,-24.8,-0.0956521739130436
PL1331LAHD3NHH,2018-09-05,25.5,0.21739130434782608,-25.5,-0.21739130434782608
PL1331LAHD3NHH,2018-12-05,25.75,0.2608695652173913,-25.75,-0.2608695652173913
PL1331LAHD3NHH,2019-01-02,26.6,0.4086956521739133,-26.6,-0.4086956521739133
PL1331LAHD3NHH,2019-02-06,26.5,0.391304347826087,-26.5,-0.391304347826087
PL1331LAHD3NHH,2019-03-06,26.0,0.30434782608695654,-26.0,-0.30434782608695654
PL1331LAHD3NHH,2019-04-03,25.75,0.2608695652173913,-25.75,-0.2608695652173913
PL1331LAHD3NHH,2019-05-01,25.0,0.13043478260869565,-25.0,-0.13043478260869565
PL1331LAHD3NHH,2019-06-05,24.25,0.0,-24.25,-0.0
PL1331LAHD3NHH,2019-08-07,25.25,0.17391304347826086,-25.25,-0.17391304347826086
PL1331LAHD3NHH,2019-09-04,25.5,0.21739130434782608,-25.5,-0.21739130434782608
PL1331LAHD3NHH,2019-12-04,27.25,0.5217391304347826,-27.25,-0.5217391304347826
PL1331LAHD3NHH,2020-01-01,27.0,0.4782608695652174,-27.0,-0.4782608695652174
PL1331LAHD3NHH,2020-02-05,27.0,0.4782608695652174,-27.0,-0.4782608695652174
PL1331LAHD3NHH,2020-03-04,27.5,0.5652173913043478,-27.5,-0.5652173913043478
PL1331LAHD3NHH,2020-04-01,27.0,0.4782608695652174,-27.0,-0.4782608695652174
PL1331LAHD3NHH,2020-05-06,27.75,0.6086956521739131,-27.75,-0.6086956521739131
PL1331LAHD3NHH,2020-06-03,27.5,0.5652173913043478,-27.5,-0.5652173913043478
PL1331LAHD3NHH,2020-08-05,28.0,0.6521739130434783,-28.0,-0.6521739130434783
PL1331LAHD3NHH,2020-09-02,28.8,0.791304347826087,-28.8,-0.791304347826087
PL1331LAHD3NHH,2020-12-02,30.0,1.0,-30.0,-1.0
Z300VPLN,2014-01-15,22.0,0.18461538461538463,-22.0,-0.18461538461538463
Z300VPLN,2014-03-05,21.0,0.12307692307692308,-21.0,-0.12307692307692308
Z300VPLN,2014-04-02,19.0,0.0,-19.0,-0.0
Z300VPLN,2014-05-07,19.5,0.03076923076923077,-19.5,-0.03076923076923077
Z300VPLN,2014-06-04,27.0,0.49230769230769234,-27.0,-0.49230769230769234
Z300VPLN,2014-07-02,27.6,0.5292307692307693,-27.6,-0.5292307692307693
Z300VPLN,2014-08-06,26.75,0.47692307692307695,-26.75,-0.47692307692307695
Z300VPLN,2014-09-03,28.5,0.5846153846153846,-28.5,-0.5846153846153846
Z300VPLN,2014-10-01,26.6,0.4676923076923078,-26.6,-0.4676923076923078
Z300VPLN,2014-11-05,26.25,0.4461538461538462,-26.25,-0.4461538461538462
Z300VPLN,2014-12-03,26.0,0.4307692307692308,-26.0,-0.4307692307692308
Z300VPLN,2015-01-07,26.25,0.4461538461538462,-26.25,-0.4461538461538462
Z300VPLN,2015-02-04,26.75,0.47692307692307695,-26.75,-0.47692307692307695
Z300VPLN,2015-03-04,27.0,0.49230769230769234,-27.0,-0.49230769230769234
Z300VPLN,2015-04-01,27.6,0.5292307692307693,-27.6,-0.5292307692307693
Z300VPLN,2015-05-06,27.0,0.49230769230769234,-27.0,-0.49230769230769234
Z300VPLN,2015-06-03,26.5,0.46153846153846156,-26.5,-0.46153846153846156
